"gene_id","gene_label","female_sig","male_sig","female_logFC","male_logFC"
"ENSG00000184838.15","PRR16",FALSE,FALSE,0.401814992756574,0.0437671738604801
"ENSG00000167642.14","SPINT2",FALSE,FALSE,-0.265158695198511,-0.205084967393478
"ENSG00000156642.18","NPTN",FALSE,FALSE,0.20476566538751,0.124991038352229
"ENSG00000186188.12","FFAR4",FALSE,TRUE,-0.743165378184558,-1.34294323058913
"ENSG00000166783.23","MARF1",FALSE,FALSE,0.233960983992377,-0.288803299935798
"ENSG00000143183.19","TMCO1",FALSE,FALSE,0.125111778713897,0.078969339178748
"ENSG00000146757.14","ZNF92",FALSE,FALSE,0.290066267397334,0.155124950314618
"ENSG00000116127.20","ALMS1",FALSE,FALSE,0.28433575343678,0.217403146620532
"ENSG00000277007.1","ENSG00000277007",FALSE,FALSE,0.513692715184968,0.596548309472662
"ENSG00000285791.1","ENSG00000285791",FALSE,FALSE,-0.491075638246915,-0.417335298271976
"ENSG00000096063.17","SRPK1",FALSE,FALSE,0.179053722282119,0.109756899762821
"ENSG00000276900.1","AMN1-AS1",FALSE,FALSE,-0.282350437779792,-0.244562231644255
"ENSG00000119669.5","IRF2BPL",FALSE,FALSE,-0.178606060777764,-0.174142585757811
"ENSG00000164404.9","GDF9",FALSE,FALSE,0.540922835444011,0.152983982025772
"ENSG00000178971.18","CTC1",FALSE,FALSE,-0.165556640906411,-0.148249534048937
"ENSG00000132535.23","DLG4",FALSE,FALSE,0.171341730659019,0.291212057404332
"ENSG00000100372.16","SLC25A17",FALSE,FALSE,0.126461867202311,-0.0534276132657174
"ENSG00000118271.13","TTR",FALSE,TRUE,0.956645615805298,1.3086931385038
"ENSG00000162231.15","NXF1",FALSE,FALSE,0.171694670299436,0.198888478637785
"ENSG00000165502.8","RPL36AL",FALSE,FALSE,-0.189392934829156,-0.0951263769445703
"ENSG00000182318.8","ZSCAN22",FALSE,FALSE,0.178710868000367,-0.229372068114395
"ENSG00000123444.15","KBTBD4",FALSE,FALSE,0.407340695734048,-0.10507280207712
"ENSG00000164266.11","SPINK1",FALSE,FALSE,0.867307242298218,0.89489844361014
"ENSG00000135940.8","COX5B",FALSE,FALSE,-0.195381732283657,-0.103317162316281
"ENSG00000136542.10","GALNT5",FALSE,FALSE,-0.397875823129797,-0.693220741912828
"ENSG00000228232.1","GAPDHP1",FALSE,FALSE,0.47730785450265,-0.120474705605583
"ENSG00000116489.14","CAPZA1",FALSE,FALSE,-0.168896960153968,-0.0367522690996624
"ENSG00000186439.17","TRDN",FALSE,TRUE,-0.809866383890713,1.10787350209218
"ENSG00000269378.1","ITGB1P1",FALSE,FALSE,0.36709660770565,0.179518403480063
"ENSG00000078808.21","SDF4",FALSE,FALSE,-0.146233872460881,0.0450333451395144
"ENSG00000144959.12","NCEH1",FALSE,FALSE,0.286628329359605,-0.330032912490275
"ENSG00000047230.16","CTPS2",FALSE,FALSE,0.134101381908151,0.0322421420350665
"ENSG00000221886.5","FAM200C",FALSE,FALSE,0.360361205364199,-0.0172990945412295
"ENSG00000102572.16","STK24",FALSE,FALSE,0.141274248334042,0.0104981861274851
"ENSG00000135404.13","CD63",FALSE,FALSE,-0.230193694470499,0.0275555262157123
"ENSG00000105323.19","HNRNPUL1",FALSE,FALSE,-0.107586987447595,-0.0766142469089939
"ENSG00000307358.1","ENSG00000307358",FALSE,FALSE,-0.643439641205166,-0.261997684977899
"ENSG00000272140.2","ENSG00000272140",FALSE,FALSE,0.416876218090611,0.253803768610036
"ENSG00000115415.22","STAT1",FALSE,FALSE,-0.288927960817767,-0.187702173189626
"ENSG00000147202.19","DIAPH2",FALSE,FALSE,0.159118413288273,0.0582967144021653
"ENSG00000170889.15","RPS9",FALSE,FALSE,-0.226847998712548,0.0504030937793951
"ENSG00000225465.11","RFPL1S",FALSE,FALSE,0.402789264128999,0.157990177585637
"ENSG00000170322.16","NFRKB",FALSE,FALSE,-0.123835286326754,-0.173196056365018
"ENSG00000183340.8","JRKL",FALSE,FALSE,0.201653266884114,0.0492459809619206
"ENSG00000278916.2","CEP83-DT",FALSE,FALSE,-0.515525023249964,0.0309201913289119
"ENSG00000078699.22","CBFA2T2",FALSE,FALSE,0.150674825781142,-0.0188910235353843
"ENSG00000161057.14","PSMC2",FALSE,FALSE,-0.145359735872961,-0.237806889328825
"ENSG00000108641.20","B9D1",FALSE,FALSE,0.447056504701906,0.738839118105278
"ENSG00000234494.9","SP2-AS1",FALSE,FALSE,-0.229064730057668,0.0821062180182794
"ENSG00000171204.13","TMEM126B",FALSE,FALSE,-0.183815487541228,-0.258222878829662
"ENSG00000164346.11","NSA2",FALSE,FALSE,0.181600731730528,0.00723081600277364
"ENSG00000169379.17","ARL13B",FALSE,FALSE,0.223243909636186,-0.145776741931612
"ENSG00000178741.13","COX5A",FALSE,FALSE,-0.187987612462629,-0.187312261353855
"ENSG00000142676.15","RPL11",FALSE,FALSE,-0.175318085489296,-0.0684019499576873
"ENSG00000179859.10","RNF227",FALSE,FALSE,-0.260050487042768,-0.203843665347796
"ENSG00000166226.14","CCT2",FALSE,FALSE,0.154035550453671,0.0308942580749934
"ENSG00000230124.9","ACBD6",FALSE,FALSE,-0.139886951392029,-0.0481748006237188
"ENSG00000165650.13","PDZD8",FALSE,FALSE,0.20160885509426,0.110376597767422
"ENSG00000270039.1","ENSG00000270039",FALSE,FALSE,0.321267832394358,0.209725164150548
"ENSG00000258636.3","LRFN5-DT",FALSE,FALSE,0.340545019151088,0.481123048360373
"ENSG00000225194.5","LINC00092",FALSE,FALSE,-0.371068027181693,-0.381535484093306
"ENSG00000124749.18","COL21A1",FALSE,FALSE,0.29396446100406,0.253064652380957
"ENSG00000160908.16","ZNF394",FALSE,FALSE,-0.121812362076651,0.00613223405475516
"ENSG00000237248.7","LINC00987",FALSE,FALSE,0.28617245723372,-0.0711195405923832
"ENSG00000186716.22","BCR",FALSE,FALSE,-0.17701153859359,-0.172044957005904
"ENSG00000137880.6","GCHFR",FALSE,FALSE,-0.731941867943466,-0.512747829403613
"ENSG00000215193.15","PEX26",FALSE,FALSE,0.112323514252729,0.163970495901895
"ENSG00000138190.17","EXOC6",FALSE,FALSE,-0.188754257894026,-0.175984445895781
"ENSG00000188167.9","TMPPE",FALSE,FALSE,0.36526453242851,-0.0608271545802874
"ENSG00000153814.14","JAZF1",FALSE,FALSE,0.14900652589955,0.215380176095976
"ENSG00000204052.6","LRRC73",FALSE,TRUE,0.873670183208563,1.15749848793127
"ENSG00000130487.10","KLHDC7B",FALSE,FALSE,-0.516022037916327,0.403497054362258
"ENSG00000173517.12","PEAK1",FALSE,FALSE,-0.221485682766951,-0.338388527460292
"ENSG00000118960.14","HS1BP3",FALSE,FALSE,-0.170171202828677,-0.184165404602394
"ENSG00000117643.17","MAN1C1",FALSE,FALSE,0.175319776942963,0.394769419274638
"ENSG00000233927.6","RPS28",FALSE,FALSE,-0.224584577669958,-0.127831923486245
"ENSG00000174827.15","PDZK1",FALSE,FALSE,0.557335460539614,-0.151053172913299
"ENSG00000116005.13","PCYOX1",FALSE,FALSE,-0.285730330484029,-0.419060401762079
"ENSG00000178201.5","VN1R1",FALSE,FALSE,0.361868705751091,0.290959025316676
"ENSG00000127540.13","UQCR11",FALSE,FALSE,-0.272281059056422,-0.314090337819557
"ENSG00000141506.16","PIK3R5",FALSE,FALSE,-0.311594371010717,-0.201545018155903
"ENSG00000164543.8","STK17A",FALSE,FALSE,0.185566717796127,0.156587991153811
"ENSG00000182973.21","CNOT10",FALSE,FALSE,0.138540231677522,-0.227505510247678
"ENSG00000161202.21","DVL3",FALSE,FALSE,-0.100052735911923,0.106143836456316
"ENSG00000254910.2","ENSG00000254910",FALSE,FALSE,-0.310779412992145,0.361625481072006
"ENSG00000126016.17","AMOT",FALSE,FALSE,0.216157319349776,0.0599670623921789
"ENSG00000163956.14","LRPAP1",FALSE,FALSE,-0.190772511703234,-0.0498629395713479
"ENSG00000261175.7","LINC02188",FALSE,TRUE,0.80433585528862,1.31566590169172
"ENSG00000146535.16","GNA12",FALSE,FALSE,0.152574734722608,0.0232851365788971
"ENSG00000165685.10","TMEM52B",FALSE,FALSE,-0.465134147141467,-0.579455585651617
"ENSG00000183495.16","EP400",FALSE,FALSE,0.142723078548402,0.113933911336752
"ENSG00000103343.14","ZNF174",FALSE,FALSE,0.243248449865798,-0.247092872533011
"ENSG00000168546.12","GFRA2",FALSE,FALSE,0.429198901788181,0.0489772808924784
"ENSG00000187595.19","ZNF385C",FALSE,FALSE,-0.483350957777179,-0.454717828865012
"ENSG00000297388.1","ENSG00000297388",FALSE,FALSE,-0.499993180313451,0.49014587953316
"ENSG00000090621.16","PABPC4",FALSE,FALSE,0.176784502635389,0.156855158098637
"ENSG00000253837.1","LOXL2-AS1",FALSE,FALSE,0.459283602254112,0.242806070994486
"ENSG00000268895.6","A1BG-AS1",FALSE,FALSE,-0.319355048008448,-0.114375874382528
"ENSG00000242550.7","SERPINB10",FALSE,FALSE,0.885052149291072,0.624746071585092
"ENSG00000307815.1","ENSG00000307815",FALSE,FALSE,0.841313870567793,0.923724156759519
"ENSG00000196683.12","TOMM7",FALSE,FALSE,-0.208160464596998,-0.152173932553204
"ENSG00000184743.14","ATL3",FALSE,FALSE,0.174359186644926,-0.0114260329165248
"ENSG00000047617.18","ANO2",FALSE,FALSE,-0.368176530907321,-0.428958624338729
"ENSG00000286522.2","H3C2",FALSE,FALSE,-0.720032554389555,0.904480474753194
"ENSG00000287945.1","ENSG00000287945",FALSE,FALSE,0.502932860439563,-0.170477444010135
"ENSG00000310527.1","WASH9P",FALSE,FALSE,-0.396914791936429,0.118607190530528
"ENSG00000163904.14","SENP2",FALSE,FALSE,-0.116375766620738,-0.253633552110618
"ENSG00000197302.12","KRBOX5",FALSE,FALSE,0.174001788280333,0.141344192727574
"ENSG00000186564.6","FOXD2",FALSE,FALSE,-0.33637412513431,0.0755512078148158
"ENSG00000110367.15","DDX6",FALSE,FALSE,0.129327881576517,-0.0174918401011421
"ENSG00000238260.4","ENSG00000238260",FALSE,FALSE,0.523036965400719,0.171020125336118
"ENSG00000126001.18","CEP250",FALSE,FALSE,0.177975981647053,0.120444432527625
"ENSG00000176896.10","TCEANC",FALSE,FALSE,-0.26006077451372,-0.407472168644844
"ENSG00000165521.17","EML5",FALSE,FALSE,-0.481453403826866,-0.27575702460504
"ENSG00000072134.17","EPN2",FALSE,FALSE,-0.207006772634944,-0.110812655031276
"ENSG00000010322.17","NISCH",FALSE,FALSE,-0.149951976562243,-0.0297688381024912
"ENSG00000066468.25","FGFR2",FALSE,FALSE,0.329875275968083,-0.0265528112497408
"ENSG00000184178.18","SCFD2",FALSE,FALSE,0.193839354765642,0.143994116744029
"ENSG00000181610.14","MRPS23",FALSE,FALSE,-0.13621923077654,-0.245227984156474
"ENSG00000109220.12","CHIC2",FALSE,FALSE,0.178544806563166,0.0990431908546041
"ENSG00000258405.11","ZNF578",FALSE,FALSE,-0.35155278665186,-0.492322230343638
"ENSG00000157045.9","NTAN1",FALSE,FALSE,0.194495089669669,0.0440910172596141
"ENSG00000110628.17","SLC67A1",FALSE,FALSE,-0.30090229674286,0.0777714825115208
"ENSG00000168765.20","GSTM4",FALSE,FALSE,-0.280471954972932,0.0543794546740495
"ENSG00000197037.12","ZSCAN25",FALSE,FALSE,-0.128024405005736,-0.112071322547768
"ENSG00000257219.7","LNCOG",FALSE,FALSE,0.449381195770884,0.790262948229825
"ENSG00000221882.6","OR3A2",FALSE,FALSE,-0.692264436994545,0.397601229574591
"ENSG00000028310.19","BRD9",FALSE,FALSE,-0.15663169696327,0.00267597959254839
"ENSG00000102010.16","BMX",FALSE,FALSE,0.396707315782471,0.039878926527527
"ENSG00000291317.2","TMEM276",FALSE,FALSE,-0.304420554172528,-0.00297625548482872
"ENSG00000064419.15","TNPO3",FALSE,FALSE,-0.0956093933545903,-0.237613092940328
"ENSG00000251600.10","GUSBP5",FALSE,FALSE,0.357679891275788,0.356877371531467
"ENSG00000141867.19","BRD4",FALSE,FALSE,-0.152268933110405,-0.066423478074011
"ENSG00000260910.3","SWINGN",FALSE,FALSE,-0.364906458382151,0.371223230841083
"ENSG00000254401.2","LINC02752",FALSE,FALSE,0.460872639475117,0.519975493884378
"ENSG00000259768.9","ZFHX3-AS1",FALSE,FALSE,0.30591736479036,0.0316753097922038
"ENSG00000078142.15","PIK3C3",FALSE,FALSE,0.104002051039153,-0.136705650000352
"ENSG00000189067.16","LITAF",FALSE,FALSE,0.237544118637846,0.0814132443764759
"ENSG00000183513.10","COA5",FALSE,FALSE,-0.107781761879956,-0.0505338499914263
"ENSG00000163827.15","LRRC2",FALSE,FALSE,-0.459570636452986,-0.504748799902394
"ENSG00000176444.20","CLK2",FALSE,FALSE,-0.18134002162459,-0.234485024797006
"ENSG00000183479.14","TREX2",FALSE,FALSE,0.304787916280148,0.346646374712791
"ENSG00000146918.21","NCAPG2",FALSE,FALSE,0.178428168988304,0.200173625865966
"ENSG00000183826.20","BTBD9",FALSE,FALSE,-0.215200058159771,-0.342302582831057
"ENSG00000152240.14","HAUS1",FALSE,FALSE,0.149423751416845,-0.0728578351079858
"ENSG00000129538.15","RNASE1",FALSE,FALSE,-0.317595658217979,-0.128280823042532
"ENSG00000258086.2","GPR84-AS1",FALSE,FALSE,0.434403918719667,0.342889907517237
"ENSG00000072849.12","DERL2",FALSE,FALSE,-0.159660670363333,-0.0424506302545957
"ENSG00000105640.14","RPL18A",FALSE,FALSE,-0.235639881737523,0.0256149075325496
"ENSG00000006555.12","TTC22",FALSE,FALSE,-0.326560991816044,-0.221027291766284
"ENSG00000174371.18","EXO1",FALSE,FALSE,0.502753357445866,0.413291649992682
"ENSG00000135480.18","KRT7",FALSE,FALSE,-0.42779966838927,-0.525162511138975
"ENSG00000178385.16","PLEKHM3",FALSE,FALSE,-0.190671325072358,-0.410165459936783
"ENSG00000156515.26","HK1",FALSE,FALSE,-0.140537576864626,-0.147660650224751
"ENSG00000123843.14","C4BPB",FALSE,FALSE,-0.552613261102579,0.312078133525414
"ENSG00000113356.14","POLR3G",FALSE,FALSE,-0.387550956838655,0.0867315923888408
"ENSG00000293486.2","ENSG00000293486",FALSE,FALSE,0.36541961390769,0.336676792227927
"ENSG00000171522.7","PTGER4",FALSE,FALSE,0.211875294474622,0.230597886584381
"ENSG00000144191.13","CNGA3",FALSE,TRUE,0.94425432882448,1.23649547444876
"ENSG00000115084.16","SLC35F5",FALSE,FALSE,0.181097055332732,0.136941598495667
"ENSG00000126457.23","PRMT1",FALSE,FALSE,-0.172302269509803,0.0696121846134288
"ENSG00000068615.21","REEP1",FALSE,FALSE,0.272215270688112,0.326585374914197
"ENSG00000267868.1","ENSG00000267868",FALSE,FALSE,-0.443999342554472,-0.266444172459174
"ENSG00000136274.9","NACAD",FALSE,FALSE,0.286229184541665,0.143581262466664
"ENSG00000151690.16","MFSD6",FALSE,FALSE,0.197411688994473,-0.149805424464653
"ENSG00000139734.19","DIAPH3",FALSE,FALSE,-0.438898288496657,-0.390731297584354
"ENSG00000166436.18","TRIM66",FALSE,FALSE,0.281260953464784,0.161166347715244
"ENSG00000100298.16","APOBEC3H",FALSE,FALSE,0.483913615123113,0.879297072797572
"ENSG00000070961.18","ATP2B1",FALSE,FALSE,0.214028943879879,0.0904364732101088
"ENSG00000152465.19","NMT2",FALSE,FALSE,0.16096629833994,0.22808377179554
"ENSG00000119729.13","RHOQ",FALSE,FALSE,0.184824604455282,0.199066262825329
"ENSG00000308298.1","ENSG00000308298",FALSE,FALSE,0.435758072688445,0.63695530919022
"ENSG00000070193.6","FGF10",FALSE,FALSE,0.42968408677379,0.235870017505071
"ENSG00000293237.1","HTR7P1",FALSE,FALSE,0.236949358311696,0.0463304691532866
"ENSG00000221990.5","EXOC3-AS1",FALSE,FALSE,-0.301047588487567,-0.274996117591516
"ENSG00000149313.12","AASDHPPT",FALSE,FALSE,0.159115769703658,-0.0427066459515508
"ENSG00000015676.19","NUDCD3",FALSE,FALSE,-0.129045422564528,-0.146893205135653
"ENSG00000175105.9","ZNF654",FALSE,FALSE,0.232097574979166,0.127637262766619
"ENSG00000125804.15","FAM182A",FALSE,FALSE,0.532868827583531,0.695001570333511
"ENSG00000185633.12","NDUFA4L2",FALSE,FALSE,0.367867300815213,-0.0983765272427344
"ENSG00000122884.14","P4HA1",FALSE,FALSE,0.153011469309035,0.109672153567271
"ENSG00000134871.21","COL4A2",FALSE,FALSE,0.378802317996927,0.428973720434822
"ENSG00000217130.1","RPS10P13",FALSE,FALSE,-0.695825307228853,0.0467252795913455
"ENSG00000239445.7","ST3GAL6-AS1",FALSE,FALSE,-0.31816921285144,0.0381502068369571
"ENSG00000285018.2","ENSG00000285018",FALSE,FALSE,0.42191242633971,0.209879945529166
"ENSG00000237651.8","C2orf74",FALSE,FALSE,0.447431544771274,-0.0408521702925181
"ENSG00000127511.11","SIN3B",FALSE,FALSE,-0.211899881415103,-0.059104225913071
"ENSG00000266028.9","SRGAP2",FALSE,FALSE,-0.178212703976252,-0.199005092957689
"ENSG00000117318.10","ID3",FALSE,FALSE,-0.380162642715071,-0.290400147041324
"ENSG00000128683.15","GAD1",FALSE,TRUE,0.741382219534851,1.10139507896551
"ENSG00000107625.15","DDX50",FALSE,FALSE,0.0927143028543425,-0.075390925940428
"ENSG00000233396.10","LINC01719",FALSE,FALSE,0.351069899735711,0.10962525888892
"ENSG00000104043.16","ATP8B4",FALSE,FALSE,0.284947131356567,0.384465246863534
"ENSG00000078401.8","EDN1",FALSE,FALSE,0.381789430863063,-0.0620538058820133
"ENSG00000143028.10","SYPL2",FALSE,FALSE,0.35803554236564,0.166187432296856
"ENSG00000163743.15","RCHY1",FALSE,FALSE,-0.169902617830907,-0.183696774903665
"ENSG00000277258.6","PCGF2",FALSE,FALSE,-0.247673987202041,-0.287540432191487
"ENSG00000183722.10","LHFPL6",FALSE,FALSE,0.233937145927278,0.0786709658393949
"ENSG00000211460.13","TSN",FALSE,FALSE,-0.110755084386989,-0.188591267159439
"ENSG00000090661.14","CERS4",FALSE,FALSE,-0.256096322972837,-0.0894281306614833
"ENSG00000174125.10","TLR1",FALSE,FALSE,-0.291704695516417,-0.351842391582378
"ENSG00000150756.15","ATPSCKMT",FALSE,FALSE,0.159766650013986,0.12453091993069
"ENSG00000171425.11","ZNF581",FALSE,FALSE,-0.269777082478124,-0.11170208065777
"ENSG00000010539.13","ZNF200",FALSE,FALSE,-0.153042790566492,-0.242588432431469
"ENSG00000151655.20","ITIH2",FALSE,FALSE,0.616872320715511,-0.931289279439137
"ENSG00000102445.21","RUBCNL",FALSE,FALSE,0.344317902683101,0.645321349478424
"ENSG00000099901.19","RANBP1",FALSE,FALSE,-0.157036183060216,0.0733382833824381
"ENSG00000116661.12","FBXO2",FALSE,FALSE,-0.437839556169728,-0.126942072944065
"ENSG00000171574.19","ZNF584",FALSE,FALSE,0.183410098420069,0.149671254100212
"ENSG00000166526.20","ZNF3",FALSE,FALSE,0.168895838908587,0.152270220974423
"ENSG00000099622.15","CIRBP",FALSE,FALSE,-0.189436820971199,0.0899659249715121
"ENSG00000188312.15","CENPP",FALSE,FALSE,0.316451217200844,0.265072216448331
"ENSG00000079308.21","TNS1",FALSE,FALSE,-0.246640641574233,-0.590687814683912
"ENSG00000102977.19","ACD",FALSE,FALSE,-0.179420359565964,0.0257478921098695
"ENSG00000162825.18","NBPF20",FALSE,FALSE,0.336407720312049,0.221211834347241
"ENSG00000168970.22","JMJD7-PLA2G4B",FALSE,FALSE,0.476326914675659,0.213845006369545
"ENSG00000185482.9","STAC3",FALSE,FALSE,-0.341639973379795,-0.469945867899913
"ENSG00000254999.5","BRK1",FALSE,FALSE,-0.171460622127182,-0.221552715987055
"ENSG00000196972.9","SMIM10L2B",FALSE,FALSE,-0.313718693488388,-0.336062374272411
"ENSG00000170271.12","FAXDC2",FALSE,FALSE,-0.315581025817619,-0.632822594377139
"ENSG00000102078.16","SLC25A14",FALSE,FALSE,0.209090873075378,0.234850273948538
"ENSG00000158457.7","TSPAN33",FALSE,FALSE,-0.28960047712091,0.300193904596959
"ENSG00000170191.5","NANP",FALSE,FALSE,-0.164691797613236,-0.0804733849183563
"ENSG00000129194.8","SOX15",FALSE,TRUE,0.57954406950072,1.11320080999831
"ENSG00000172780.18","RAB43",FALSE,FALSE,-0.279992103269652,-0.207170369817789
"ENSG00000279089.1","ENSG00000279089",FALSE,FALSE,0.453148387366457,0.390029100079743
"ENSG00000174106.4","LEMD3",FALSE,FALSE,-0.136942393354599,-0.0507164677589342
"ENSG00000215571.5","GRK6P1",FALSE,FALSE,-0.582683311595306,-0.0788158654424875
"ENSG00000136999.6","CCN3",FALSE,FALSE,0.552852643379635,0.292682289728729
"ENSG00000161996.20","WDR90",FALSE,FALSE,0.295871787081068,0.453570061910245
"ENSG00000119596.19","YLPM1",FALSE,FALSE,0.114314515766334,-0.0321748182547683
"ENSG00000133874.3","RNF122",FALSE,FALSE,0.318994323990743,0.476939832171073
"ENSG00000165168.10","CYBB",FALSE,FALSE,-0.403121093828908,-0.398844523015982
"ENSG00000173805.17","HAP1",FALSE,FALSE,0.431868267554907,-0.0653049950786594
"ENSG00000001497.19","LAS1L",FALSE,FALSE,-0.106801980798945,0.0381758408549837
"ENSG00000229782.2","SPNS2-AS1",FALSE,FALSE,0.436357776757933,0.426753847186593
"ENSG00000155100.12","OTUD6B",FALSE,FALSE,0.240842946138459,0.05511261332608
"ENSG00000251432.9","LINC02615",FALSE,FALSE,-0.424370264873311,-0.489699874287868
"ENSG00000090534.21","THPO",FALSE,FALSE,0.425051785882826,0.253329694892712
"ENSG00000167986.16","DDB1",FALSE,FALSE,0.143719546997456,0.0165665922366154
"ENSG00000143797.13","MBOAT2",FALSE,FALSE,0.204900962432194,0.0627109630979907
"ENSG00000119684.17","MLH3",FALSE,FALSE,0.16404760510033,-0.0914794270470027
"ENSG00000300083.1","ENSG00000300083",FALSE,FALSE,-0.539244907631783,-0.783246936750426
"ENSG00000294222.1","ENSG00000294222",FALSE,FALSE,0.697248881002154,-0.317388175692787
"ENSG00000100335.16","MIEF1",FALSE,FALSE,-0.115597118432741,-0.119177578673852
"ENSG00000232098.4","ZNF584-DT",FALSE,FALSE,0.191941118029588,-0.0428075489880126
"ENSG00000102225.18","CDK16",FALSE,FALSE,-0.196220385615988,-0.114755527883377
"ENSG00000170421.14","KRT8",FALSE,FALSE,0.354332221431215,0.487241825888697
"ENSG00000107164.18","FUBP3",FALSE,FALSE,-0.127750558967122,-0.132038675846149
"ENSG00000130787.15","HIP1R",FALSE,FALSE,-0.207864634089431,-0.115602404215671
"ENSG00000181513.16","ACBD4",FALSE,FALSE,-0.189690068097621,-0.0866042884547689
"ENSG00000115902.12","SLC1A4",FALSE,FALSE,0.25754014835783,0.450114544750576
"ENSG00000279608.1","ENSG00000279608",FALSE,FALSE,0.626421681570236,0.501954292986421
"ENSG00000141655.19","TNFRSF11A",FALSE,FALSE,-0.260640649803018,0.166540022576291
"ENSG00000256615.2","KCNJ8-AS1",FALSE,FALSE,-0.566221491165444,-0.933416700201564
"ENSG00000258227.8","CLEC5A",FALSE,FALSE,0.37021974692538,0.238830061458697
"ENSG00000112365.7","ZBTB24",FALSE,FALSE,-0.146836551113118,-0.142138036786396
"ENSG00000172992.14","DCAKD",FALSE,FALSE,0.180881410012206,0.204899152951944
"ENSG00000145506.15","NKD2",FALSE,FALSE,-0.348062755845704,-0.297932071828664
"ENSG00000288765.2","ENSG00000288765",FALSE,FALSE,0.5693955203305,0.206780233886429
"ENSG00000068308.16","OTUD5",FALSE,FALSE,0.148955871035412,0.0100591337666103
"ENSG00000171051.11","FPR1",FALSE,TRUE,-0.439515732933101,-1.15308278623681
"ENSG00000274220.1","ENSG00000274220",FALSE,FALSE,0.299765812548536,-0.0871399909309955
"ENSG00000183978.8","COA3",FALSE,FALSE,-0.215084783833726,-0.131409092342405
"ENSG00000227359.2","LINC02936",FALSE,FALSE,-0.355628222694858,-0.091970747176458
"ENSG00000163472.20","TMEM79",FALSE,FALSE,0.263712511178519,0.043649324129369
"ENSG00000133636.12","NTS",FALSE,TRUE,0.929553571894786,1.68842002399895
"ENSG00000272463.3","ENSG00000272463",FALSE,FALSE,0.311351170716717,0.0734828187007261
"ENSG00000181789.15","COPG1",FALSE,FALSE,-0.14527145231173,-0.00616224710927504
"ENSG00000104960.15","PTOV1",FALSE,FALSE,-0.200005815067068,0.174484792282752
"ENSG00000116161.19","CACYBP",FALSE,FALSE,-0.149362916689715,-0.27016969522316
"ENSG00000185272.15","RBM11",FALSE,FALSE,-0.379776840422337,-0.655530969238044
"ENSG00000169372.14","CRADD",FALSE,FALSE,0.16936914635645,0.00719514669002308
"ENSG00000125434.12","SLC25A35",FALSE,FALSE,-0.214383580546565,0.0573793367883981
"ENSG00000138688.17","BLTP1",FALSE,FALSE,0.227159110869534,-0.0503806811372378
"ENSG00000214756.9","CSKMT",FALSE,FALSE,-0.387206550492736,-0.372065359834751
"ENSG00000087088.22","BAX",FALSE,FALSE,-0.229444772696306,0.0697570421570335
"ENSG00000236914.5","LINC01852",FALSE,FALSE,-0.228629450516233,-0.181823094240709
"ENSG00000087365.17","SF3B2",FALSE,FALSE,-0.0982741501178834,-0.0425532702315943
"ENSG00000225871.2","ENSG00000225871",FALSE,FALSE,0.456178926252384,0.0172557149082162
"ENSG00000165898.15","ISCA2",FALSE,FALSE,-0.2336308689882,-0.075194597595944
"ENSG00000214900.14","LINC01588",FALSE,FALSE,0.340029900253918,0.497329215235869
"ENSG00000026950.19","BTN3A1",FALSE,FALSE,-0.195818121485215,-0.141913481378167
"ENSG00000290548.2","ENSG00000290548",FALSE,FALSE,0.365408093272734,0.333467535166672
"ENSG00000163116.10","STPG2",FALSE,FALSE,0.529265849986849,-0.0304991122716842
"ENSG00000185332.9","TMEM105",FALSE,FALSE,-0.501385545427828,-0.479974081499651
"ENSG00000196597.14","ZNF782",FALSE,FALSE,0.356833565929635,0.0717646220811559
"ENSG00000293434.2","AHSA2P",FALSE,FALSE,0.349749562817179,0.378105148611688
"ENSG00000171953.16","ATPAF2",FALSE,FALSE,-0.186144934650732,-0.112770249065504
"ENSG00000255856.2","ENSG00000255856",FALSE,FALSE,0.615575652637406,0.599271316173208
"ENSG00000164080.15","RAD54L2",FALSE,FALSE,-0.146845521372322,-0.222220465008352
"ENSG00000234171.6","RNASEH1-DT",FALSE,FALSE,-0.314934061857041,0.00532171216562416
"ENSG00000167323.14","STIM1",FALSE,FALSE,0.126063196049275,0.043964033511223
"ENSG00000164050.14","PLXNB1",FALSE,FALSE,0.270080366693203,0.288749815695751
"ENSG00000138413.15","IDH1",FALSE,FALSE,-0.252873727255218,-0.220456072478964
"ENSG00000008838.22","MED24",FALSE,FALSE,-0.148855480428149,0.0102010301366491
"ENSG00000301245.1","ENSG00000301245",FALSE,FALSE,-0.720617828885108,-0.363397634359652
"ENSG00000135801.12","TAF5L",FALSE,FALSE,0.108138194755282,0.00880555638278491
"ENSG00000205835.9","GMNC",FALSE,TRUE,1.00813025270542,1.35419391759565
"ENSG00000100554.12","ATP6V1D",FALSE,FALSE,0.15722213923325,-0.012917886074157
"ENSG00000230530.3","LIMD1-AS1",FALSE,FALSE,0.322875822922731,-0.217668921886404
"ENSG00000189266.14","PNRC2",FALSE,FALSE,-0.150921559933407,-0.226220900373078
"ENSG00000105879.13","CBLL1",FALSE,FALSE,-0.114576405822996,-0.160065277477142
"ENSG00000075539.16","FRYL",FALSE,FALSE,-0.18415911048313,-0.284509762596262
"ENSG00000087053.20","MTMR2",FALSE,FALSE,0.137235275639283,0.09879259198346
"ENSG00000122085.18","MTERF4",FALSE,FALSE,-0.126876763499025,-0.0986859788458645
